ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
549,2349,University of Wisconsin Stevens Point,,1471,651,2367,4409
550,2358,Longwood University,,2660,1610,2441,3482
551,2360,Bellarmine University,,5032,2054,3079,3037
552,2363,Augsburg College,,2975,1769,2990,3275
553,2367,Texas A&M International University,,3171,2266,1883,3198
554,2371,University of Alaska Anchorage,,2268,7003,1811,1787
555,2384,Meharry Medical College,,9911,4249,2620,2185
556,2386,Gustavus Adolphus College,,1700,1270,3461,3696
557,2386,CUNY John Jay College of Criminal Justice,,4046,7848,1015,1755
558,2404,Kettering University,,7205,1460,3065,3482
559,2406,California State University Monterey Bay,,3702,1787,1996,3522
560,2413,Stephen F Austin State University,,2019,1026,3747,3925
561,2424,Regent University,,5276,1261,3681,3625
562,2424,Roger Williams University,,5259,1884,2988,3275
563,2443,Allegheny College,,3685,2262,2359,3253
564,2448,Robert Morris University,,5653,2365,3093,3037
565,2449,(3) Harvard University Harvard Business School,,1700,121,86,6033
566,2457,Texas A&M University Galveston,,9025,3097,808,3150
567,2460,Saint Lawrence University,,3271,1236,2885,3860
568,2462,Northwest University,,10185,4907,11401,741
569,2466,Tarleton State University,,4287,1889,3694,3275
570,2467,Texas A&M University Commerce,,2747,3193,1076,3198
571,2475,Webster University,,1548,853,5278,4029
572,2478,Ohio Northern University,,4114,1741,2763,3556
573,2482,University of Southern Indiana,,3818,1820,3224,3446
574,2491,University of the District of Columbia,,6141,2328,4186,2966
575,2498,University of New England Maine,,3196,1455,1615,3972
576,2500,University of California Hastings College of the Law,,3640,1521,2073,3816
577,2500,University of Central Oklahoma,,3882,1942,2530,3522
578,2508,Fuller Theological Seminary,,5287,2124,2786,3332
579,2518,University of Southern Maine,,2227,1479,6955,3226
580,2522,Belmont University,,3451,1384,2876,3860
581,2525,MCPHS University (Massachusetts College of Pharmacy & Health Sciences),,11108,3868,3162,2486
582,2528,West Texas A&M University,,4623,1605,4094,3522
583,2533,Milwaukee School of Engineering,,6093,1247,3864,3779
584,2552,Louisiana State University Agricultural Center,,2579,1966,11401,1780
585,2558,State University of New York SUNY Cortland,,3239,1088,2554,4202
586,2563,Iona College,,9507,2774,2795,3058
587,2574,Augustana College Rock Island,,3451,1457,4068,3735
588,2579,Morehead State University,,5492,2271,3483,3275
589,2579,Earlham College,,3556,669,2936,4566
590,2585,Hamline University,,3750,1343,3031,3972
591,2594,Winthrop University,,3304,1560,2859,3860
592,2596,Frostburg State University,,4576,1126,3380,4095
593,2600,Southern Oregon University,,3443,1748,3039,3735
594,2607,University of Wisconsin Parkside,,6468,2274,1839,3591
595,2612,Luther College Decorah,,3043,1789,4502,3556
596,2623,Southeast Missouri State University,,3084,1370,3151,4029
597,2629,University of North Carolina Asheville,,4098,1127,2432,4269
598,2630,University of Texas Health Center at Tyler,,13777,3794,2700,2735
599,2632,Rutgers Biomedical and Health Sciences (University of Medicine & Dentistry of New Jersey),,10340,8950,11401,454
600,2641,University of Mary Washington,,3368,1648,2766,3925
601,2644,Fisk University,,11242,3275,2752,2986
602,2649,(3) Auburn University Montgomery,,8165,2555,3160,3275
603,2653,Southern Utah University,,4560,1892,2641,3779
604,2664,Saint Xavier University,,6304,3092,4693,2879
605,2666,Salem State University,,4428,2136,3054,3625
606,2672,Winston Salem State University,,6494,2751,3209,3253
607,2686,Southwestern University,,4940,1846,2799,3816
608,2688,Louisiana State University Shreveport,,8347,3527,4641,2735
609,2692,Bryant University,,4386,2065,3076,3696
610,2694,Winona State University,,3563,1842,4147,3696
611,2697,(4) University of Phoenix,,4926,360,1676,5288
612,2705,University of Central Missouri,,2862,2145,3018,3735
613,2714,Susquehanna University,,6187,1980,3286,3696
614,2714,Montana Tech of University of Montana,,3647,2601,2983,3522
615,2714,(1) University of California System,,1590,709,4841,4566
616,2720,University of Maryland Eastern Shore,,5387,2945,3051,3310
617,2720,Mgh Institute of Health Professions,,9992,3605,3118,2943
618,2724,Eastern Connecticut State University,,4065,2600,1998,3655
619,2744,Columbus State University,,3730,2935,2861,3446
620,2747,Chatham University,,4173,2036,3496,3735
621,2747,Austin Peay State University,,4729,2075,3565,3696
622,2754,University of Houston Downtown,,4443,2966,3015,3414
623,2754,George Fox University,,3544,1655,3591,3972
624,2759,Fort Hays State University,,3878,1480,3142,4140
625,2761,Virginia State University,,8165,3032,2832,3332
626,2763,Saginaw Valley State University,,3181,2020,4131,3735
627,2768,Indiana University Northwest,,6663,2837,2776,3482
628,2769,Merrimack College,,5432,2323,2358,3779
629,2770,Lawrence University,,3213,1525,1755,4330
630,2774,University of Redlands,,5387,2270,2593,3779
631,2781,University of Alaska System,,1017,228,405,6033
632,2791,Louisiana State University Health Sciences Center,,11514,6057,11401,894
633,2796,University of Michigan Dearborn,,5753,3328,11401,1550
634,2805,Governors State University,,4587,2327,3282,3735
635,2833,California State University Stanislaus,,3494,1001,3500,4566
636,2838,Jacksonville State University,,4671,1735,3739,4029
637,2844,Harvard-MIT Division of Health Sciences and Technology,,14548,7823,11401,705
638,2847,Keene State College,,5018,2204,3148,3860
639,2856,Emporia State University,,4671,1182,4872,4269
640,2858,CUNY College of Staten Island,,6628,10918,1158,1799
641,2859,Philadelphia College of Osteopathic Medicine,,7624,4081,3228,3081
642,2862,University of Hawaii Hilo,,4017,2695,11401,1933
643,2864,Charles Drew University of Medicine & Science,,8229,4424,3984,2835
644,2864,Western Oregon University,,2395,1469,3988,4269
645,2867,Albany College of Pharmacy and Health Sciences,,13218,6774,1756,2502
646,2871,Alabama State University,,12242,3223,2450,3482
647,2872,Franklin W Olin College of Engineering,,7025,2491,2638,3816
648,2872,Vermont Law School,,6811,2058,7367,3332
649,2877,Ohio Wesleyan University,,4623,1754,3327,4140
650,2877,Dakota State University,,8048,1839,3827,3972
651,2886,Alabama A&M University,,7438,2796,3283,3625
652,2888,Augustana University Sioux Falls,,5180,2358,4700,3655
653,2894,University of Nebraska Kearney,,3955,1673,2401,4330
654,2898,Slippery Rock University,,5098,1785,2854,4202
655,2909,Citadel Military College of South California,,4351,1757,2174,4330
656,2922,(4) University of Maryland University College,,668,763,3061,5064
657,2928,Clayton State University,,5145,2441,3064,3925
658,2935,Virginia Military Institute,,6007,1965,3961,4029
659,2945,Toyota Technological Institute Chicago,,20020,9292,847,2175
660,2951,Sewanee The University of the South,,4287,1529,2483,4479
661,2955,University of Texas Tyler,,4684,2686,1458,4140
662,2977,New College of Florida,,9448,3093,2837,3735
663,2989,University of Maine System,,1075,386,491,6033
664,2996,Saint Michael's College,,6007,1623,2395,4479
665,3006,Shenandoah University,,6663,2503,3410,3972
666,3022,Lesley University,,5287,1806,5431,4095
667,3027,Washburn University,,5410,2191,3657,4140
668,3030,Rush University,,10159,12194,11401,457
669,3037,(3) University of Chicago Booth School of Business,,3202,464,122,6033
670,3037,University of La Verne,,6370,2239,2491,4269
671,3047,University of Houston Victoria,,6784,3626,2366,3779
672,3050,Brigham Young University Idaho,,1992,1414,3477,4666
673,3060,National Defense University,,5369,1251,3686,4666
674,3067,California State University Channel Islands,,2773,2243,3045,4330
675,3069,University of Dallas,,7098,2401,3377,4140
676,3082,Wittenberg University,,8236,1996,3754,4269
677,3092,Millersville University of Pennsylvania,,2657,1519,3202,4666
678,3097,University of South Carolina Upstate,,6844,3331,3369,3816
679,3100,Wilkes University,,5165,2246,2306,4409
680,3102,Dominican University of California,,5733,1745,5308,4269
681,3105,Marymount University,,3026,2882,4888,3925
682,3111,Indiana University Southeast,,4017,2425,3308,4269
683,3126,Niagara University,,5032,2338,2967,4330
684,3138,Ramapo College of New Jersey,,3551,1986,3338,4479
685,3153,Albion College,,4739,1803,3965,4479
686,3173,McDaniel College,,6880,1444,3822,4666
687,3173,Hendrix College,,5511,2033,3146,4479
688,3178,Pratt Institute,,2733,1003,3683,5064
689,3183,Lincoln Memorial University,,6844,3018,3450,4095
690,3188,Beloit College,,4608,1291,2938,4908
691,3191,Lake Forest College,,4428,2370,4325,4269
692,3196,University of Wisconsin Platteville,,2654,1742,3539,4666
693,3209,Brooklyn Law School,,5241,2593,3721,4269
694,3215,California Lutheran University,,4340,1866,3780,4566
695,3224,University of North Carolina at Pembroke,,5112,1668,4549,4566
696,3235,Southeastern Louisiana University,,2862,2277,11401,2835
697,3236,Fielding Graduate University,,9169,4401,2332,3816
698,3240,Gannon University,,6494,3027,4192,4095
699,3252,Goucher College,,3721,1579,4746,4666
700,3255,Benedictine University,,5904,2253,2552,4566
701,3256,King's College Wilkes-Barre,,7624,2448,4447,4269
702,3260,Southern New Hampshire University,,6072,1396,4331,4768
703,3268,University of Louisiana at Monroe,,4327,2446,3150,4479
704,3268,Kalamazoo College,,3399,1917,5266,4479
705,3278,College at Brockport SUNY,,2037,1622,1657,5064
706,3280,(1) Western Connecticut State University,,5226,2013,3777,4566
707,3280,Saint Edward's University,,3750,1277,2840,5064
708,3301,State University of New York,,1909,790,5292,5288
709,3310,Hanover College,,5341,952,5190,5064
710,3312,Oklahoma City University,,8493,2324,4239,4409
711,3315,Fort Lewis College,,3750,2049,2550,4768
712,3352,Agnes Scott College,,6468,1476,4858,4768
713,3386,Knox College,,4539,2103,4886,4566
714,3399,Juniata College,,6405,2322,3068,4666
715,3402,(4) Capella University,,8106,1749,7251,4409
716,3411,Cooper Union for the Advancement of Science and Art,,6405,1152,2660,5288
717,3416,La Sierra University,,8449,2959,3523,4409
718,3416,Saint Louis College of Pharmacy,,13917,6329,4554,3198
719,3427,CUNY New York City College of Technology,,2006,11547,1463,2735
720,3430,Eckerd College,,10495,2258,3139,4666
721,3433,Colorado State University Pueblo,,7860,5705,4361,3522
722,3434,Berry College,,1177,1893,2635,5064
723,3441,Spelman College,,8098,1923,3676,4768
724,3467,State University of New York SUNY Potsdam,,4875,1201,3206,5288
725,3474,Southwestern Oklahoma State University,,5069,3346,5146,4202
726,3479,Sweet Briar College,,6751,842,5610,5288
727,3493,Bastyr University (Seattle Midwifery School),,7888,2087,4659,4666
728,3495,Columbia College Chicago,,3074,935,5862,5288
729,3504,Sacred Heart University,,4753,1714,2890,5064
730,3511,Western New England University,,6987,3014,2110,4666
731,3520,Northeast Ohio Medical University NEOMED,,6954,6555,1129,3972
732,3534,State University of New York Fredonia,,3524,1887,2882,5064
733,3545,California University of Pennsylvania,,6916,3431,4376,4330
734,3547,Langston University,,11048,6256,5182,3381
735,3547,Le Moyne College,,6811,1330,3105,5288
736,3551,Linfield College,,5226,2252,5079,4666
737,3554,University of Illinois System,,2130,620,2462,6033
738,3558,Art Institute of Chicago,,892,351,6348,6033
739,3565,Nicholls State University,,6588,2875,4090,4566
740,3565,Johnson & Wales University,,4146,1446,7598,4768
741,3584,Ursinus College,,4560,2216,3409,4908
742,3588,Centre College,,8325,2173,4356,4768
743,3590,Bowie State University,,6187,3222,4855,4409
744,3594,University of the Incarnate Word,,5955,2303,11401,3332
745,3594,(3) University of Tennessee Space Institute,,15525,7223,2497,3556
746,3598,University of South Carolina Aiken,,6811,3144,4369,4479
747,3607,Regis University,,6007,1583,2529,5288
748,3611,Eastern New Mexico University,,6405,1997,4189,4908
749,3619,Texas Wesleyan University,,7098,3911,6465,4029
750,3634,Wabash College,,2726,1437,6203,5064
751,3640,California State University System,,1431,759,2179,6033
752,3643,Miami Dade College,,3018,1286,5122,5288
753,3668,Clarion University of Pennsylvania,,6784,2429,3373,4908
754,3674,Sarah Lawrence College,,8568,2152,5419,4768
755,3688,Roanoke College,,5133,2510,3607,4908
756,3702,Angelo State University,,1835,1766,3911,5288
757,3706,University of Tennessee System,,1452,758,2948,6033
758,3712,Westmont College,,2944,1952,2959,5288
759,3715,Harbor UCLA Medical Center Graduate Medical Education,,17462,11431,11401,1059
760,3716,Cornell College,,4769,2193,6312,4768
761,3729,California Institute of the Arts CalArts,,4897,981,5131,5580
762,3740,Marymount Manhattan College,,7568,4063,6056,4202
763,3751,CUNY York College,,6405,8539,3060,3591
764,3751,Millikin University,,3971,2550,4454,4908
765,3756,University of Charleston,,13077,3929,6894,4095
766,3759,Mills College,,6784,1876,2944,5288
767,3760,Grand Canyon University,,4428,692,3180,6033
768,3766,Hillsdale College,,3721,1121,4605,5580
769,3795,Lake Superior State University,,9059,1753,3581,5288
770,3795,McNeese State University,,4981,2815,4005,4908
771,3795,Cameron University,,7256,3129,7860,4330
772,3810,California Baptist University,,6723,2913,3527,4908
773,3832,Froedtert Medical College,,6987,4105,11401,2986
774,3839,Saint Mary's University of Minnesota,,6663,2095,7483,4768
775,3843,Whittier College,,7098,2589,4737,4908
776,3846,Elizabethtown College,,5492,1779,4391,5288
777,3863,(3) University of Texas Health Science Center at Houston,,1802,1219,1351,6033
778,3902,Wingate University,,6751,4463,5983,4330
779,3902,Emmanuel College Boston,,6531,3256,3629,4908
780,3906,South Carolina State University,,7624,3208,6734,4566
781,3928,Northwest Missouri State University,,5259,2098,4267,5288
782,3928,Georgia College & State University,,4114,1751,3074,5580
783,3940,Lock Haven University of Pennsylvania,,10476,1179,5185,5580
784,3942,North Carolina Central University,,2353,1278,1596,6033
785,3946,Rhode Island School of Design,,1768,959,3883,6033
786,3946,Houston Baptist University,,7256,2697,5609,4908
787,3950,Edinboro University,,5525,2580,4760,5064
788,3956,Hiram College,,7318,2273,5572,5064
789,3968,(3) Louisiana State University Health Sciences Center New Orleans,,3767,1684,556,6033
790,3979,University of Virginia College at Wise,,6494,4346,5776,4479
791,3990,Birmingham Southern College,,6141,2748,4681,5064
792,3990,University of North Georgia,,3656,2606,3576,5288
793,4000,Alma College,,7205,2718,4683,5064
794,4000,Berklee College of Music,,2338,533,7948,6033
795,4007,Norwich University,,5145,1574,4605,5580
796,4009,Capital University,,4183,1780,6527,5288
797,4013,Lebanon Valley College,,7724,2291,4201,5288
798,4015,New Mexico Highlands University,,6916,3621,6210,4666
799,4018,Hampden Sydney College,,6784,2684,5038,5064
800,4026,Randolph Macon College,,7999,3132,5273,4908
801,4035,West Virginia State University,,8027,3544,4291,4908
802,4035,Harding University,,4081,1827,4036,5580
