ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
910,8622,Yiwu Industrial and Commercial College / 义乌工商职业技术学院,,10278,5220,11401,6033
911,8631,Karamay Vocational & Technical College / 克拉玛依职业技术学院,,11680,5157,11401,6033
912,8636,Zhejiang Radio & Television University / 浙江广播电视大学,,9715,5269,11401,6033
913,8644,Taihu University of Wuxi / 无锡太湖学院,,13715,5078,11401,6033
914,8644,Wuhan Police Vocational College / 武汉警官职业学院,,13715,5073,11401,6033
915,8644,Changshu Institute of Technology / 常熟理工学院,,5715,11750,5436,6033
916,8650,Inner Mongolia Police Professional College / 内蒙古警察职业学院,,15214,4998,11401,6033
917,8650,Vocational & Technical College of Anshun / 安顺职业技术学院,,19112,4760,11401,6033
918,8666,(1) Zhejiang Industry Polytechnic College / 浙江工业职业技术学院,,14019,5090,11401,6033
919,8675,Xijing University / 西京学院,,5341,6174,11232,6033
920,8675,Guangxi Police College / 广西警察学院,,11575,5234,11401,6033
921,8675,Hunan Polytechnic College of Environment and Biology / 湖南环境生物职业技术学院,,9627,5336,11401,6033
922,8675,Hunan Radio & TV University / 湖南广播电视大学,,11634,5232,11401,6033
923,8675,Xiamen Huaxia University / 厦门华厦学院,,9598,5327,11401,6033
924,8685,Zhangzhou Institute of Technology / 漳州职业技术学院,,15403,5033,11401,6033
925,8693,Lianyungang Normal College / 连云港师范高等专科学校,,14512,5089,11401,6033
926,8693,Ya'an Polytechnic College / 雅安职业技术学院,,7848,5445,11401,6033
927,8700,Zhejiang Yuying College of Vocational Technology / 浙江育英职业技术学院,,9566,5366,11401,6033
928,8712,Guangdong Baiyun University / 广东白云学院,,7782,5475,11401,6033
929,8712,Shijiashuang Institute of Railway Technology / 石家庄铁路职业技术学院,,9833,5364,11401,6033
930,8718,Shanghai Publishing and Printing College / 上海出版印刷高等专科学校,,9257,5398,11401,6033
931,8718,(3) Xi'an Technological University Northern College of Information Engineering / 西安工业大学北方信息工程学院,,13382,5185,11401,6033
932,8734,Wuyi University / 武夷学院,,6559,5605,11401,6033
933,8734,(3) College of Humanities & Sciences Northeast Normal University / 东北师范大学人文学院,,6987,5573,11401,6033
934,8740,Jiangsu Vocational College of Information Technology / 江苏信息职业技术学院,,24600,4459,11401,6033
935,8740,Wulanchabu College / 乌兰察布职业学院,,14264,5164,11401,6033
936,8740,Ankang University / 安康学院,,8764,5455,11401,6033
937,8747,Xi'an Aeronautical Polytechnic Institute / 西安航空职业技术学院,,9992,5400,11401,6033
938,8747,Xingtai Medical College / 邢台医学高等专科学校,,10372,5387,11401,6033
939,8747,Jiangsu Food & Pharmaceutical Science College / 江苏食品药品职业技术学院,,13077,5237,11401,6033
940,8753,Xiamen City University / 厦门城市职业学院,,11634,5323,11401,6033
941,8753,Zhejiang Dongfang Vocational and Technical College / 浙江东方职业技术学院,,11709,5313,11401,6033
942,8753,Zhejiang Tongji Vocational College of Science & Technology / 浙江同济科技职业学院,,13945,5190,11401,6033
943,8760,Xuchang Vocational Technical College / 许昌职业技术学院,,12075,5309,11401,6033
944,8767,Chaoyang Teachers College / 朝阳师范高等专科学校,,11126,5374,11401,6033
945,8767,Hebei College of Industry and Technology / 河北工业职业技术学院,,11466,5362,11401,6033
946,8767,(3) Industrial and Commercial College Hebei University / 河北大学工商学院,,12375,5295,11401,6033
947,8767,Wenhua College / 文华学院,,10520,5404,11401,6033
948,8781,Hangzhou Vocational & Technical College / 杭州职业技术学院,,27410,3879,11401,6033
949,8781,JieYang Vocational & Technical College / 揭阳职业技术学院,,12055,5333,11401,6033
950,8787,Chongqing Aerospace Polytechnic / 重庆航天职业技术学院,,14865,5179,11401,6033
951,8791,Hebi Polytechnic / 鹤壁职业技术学院,,13828,5260,11401,6033
952,8791,Hunan Urban Construction College / 湖南城建职业技术学院,,9372,5504,11401,6033
953,8791,Jiangyin Polytechnic College / 江阴职业技术学院,,3965,5951,11401,6033
954,8791,Cangzhou Technical College / 沧州职业技术学院,,14767,5192,11401,6033
955,8791,Xiamen Ocean Vocational College / 厦门海洋职业技术学院,,10802,5415,11401,6033
956,8800,Silicon Lake College / 硅湖职业技术学院,,9399,5507,11401,6033
957,8800,Xiamen Xingcai Polytechnic / 厦门兴才学院,,11428,5393,11401,6033
958,8800,Fuzhou University of International Studies and Trade / 福州外语外贸学院,,8598,5561,11401,6033
959,8800,Nanchong Vocational & Technical College / 南充职业技术学院,,10142,5462,11401,6033
960,8800,Zhoukou Vocational and Technical College / 周口职业技术学院,,12254,5361,11401,6033
961,8812,Liaoning Finance and Trade College / 辽宁财贸学院,,14649,5223,11401,6033
962,8812,Shandong Transport Vocational College / 山东交通职业学院,,10453,5452,11401,6033
963,8812,Jilin Technology College of Electronic Information / 吉林电子信息职业技术学院,,9977,5486,11401,6033
964,8824,Henan Polytechnic / 河南职业技术学院,,9962,5501,11401,6033
965,8824,Nanchang University College of Science & Technology / 南昌大学科学技术学院,,11301,5414,11401,6033
966,8832,(1) Shaoxing Vocational & Technical College / 绍兴职业技术学院,,6751,5716,11401,6033
967,8832,Shandong College of Tourism & Hospitality / 山东旅游职业学院,,14576,5251,11401,6033
968,8832,Jiangxi V&T College of Communications / 江西交通职业技术学院,,13761,5291,11401,6033
969,8832,Hubei Engineering University (Xiaogan University) / 湖北工程学院,,8160,5620,11401,6033
970,8832,(1) Fujian Polytechnic of Information Technology / 福建信息职业技术学院,,13637,5296,11401,6033
971,8843,Xianyang Vocational Technical College / 咸阳职业技术学院,,9278,5565,11401,6033
972,8843,Anqing Normal University/ 安庆师范学院,,6588,8886,9633,6033
973,8843,Jiangsu Jiankang Vocational College / 江苏建康职业学院,,11247,5442,11401,6033
974,8850,Shandong Xiandai University /山东现代学院,,13917,5297,11401,6033
975,8850,Henan Institute of Technology / 河南机电高等专科学校,,27410,3947,11401,6033
976,8850,Zhixing College of Hubei University / 湖北大学知行学院,,6279,5770,11401,6033
977,8850,Chuzhou Vocational & Technical College / 滁州职业技术学院,,8863,5598,11401,6033
978,8850,(1) Chongqing City Management College / 重庆城市管理职业学院,,13637,5321,11401,6033
979,8861,Xianning Vocational Technical College / 咸宁职业技术学院,,11285,5454,11401,6033
980,8861,Xingyi Normal University for Nationalities / 兴义民族师范学院,,10414,5521,11401,6033
981,8870,Nanjing Institute of Railway Technology / 南铁院-南京铁道职业技术学院,,11663,5448,11401,6033
982,8870,(1) Guangdong Songshan Polytechnic College / 广东松山职业技术学院,,8915,5616,11401,6033
983,8878,Guilin University of Aerospace Technology / 桂林航天工业高等专科学校,,8691,7842,10392,6033
984,8878,Shandong College of Traditional Chinese Medicine / 山东中医药高等专科学校,,8863,5629,11401,6033
985,8878,Huanghe Jiaotong University / 黄河交通学院,,14327,5302,11401,6033
986,8878,Shaanxi College of Communication Technology / 陕西交通职业技术学院,,10179,5546,11401,6033
987,8889,Zhejiang Financial College / 浙江金融职业学院,,10976,5522,11401,6033
988,8889,Hubei Light Industry Technology Institute / 湖北轻工职业技术学院,,11285,5493,11401,6033
989,8889,Chengdu Agricultural College / 成都农业科技职业学院,,4843,5958,11401,6033
990,8900,Chongqing Industry Polytechnic College / 重庆工业职业技术学院,,19128,5032,11401,6033
991,8900,(1) Jiangxi College of Applied Technology / 江西应用技术职业学院,,8996,5640,11401,6033
992,8900,Guangdong Construction Polytechnic / 广东建设职业技术学院,,10590,5537,11401,6033
993,8910,Suqian College / 宿迁学院,,9409,5627,11401,6033
994,8910,Anhui Vocational College of Police Officers / 安徽警官职业学院,,10142,5594,11401,6033
995,8910,Ningbo City College of Vocational Technology / 宁波城市职业技术学院,,14709,5314,11401,6033
996,8938,Guangxi Polytechnic of Construction / 广西建设职业技术学院,,12914,5457,11401,6033
997,8938,Shanghai Donghai Vocational & Technical College (East-Sea University) / 上海东海职业技术学院,,9300,5672,11401,6033
998,8954,(1) Handan Polytechnic College / 邯郸职业技术学院,,16169,5283,11401,6033
999,8954,Tianjin Transportation Vocational College / 天津交通职业学院,,8870,5713,11401,6033
1000,8954,Jiangmen Polytechnic / 江门职业技术学院,,9507,5675,11401,6033
1001,8954,Hunan Automobile Engineering Professional College / 湖南汽车工程职业学院,,8195,5754,11401,6033
1002,8961,(1) Zhengzhou Normal University / 郑州师范学院,,27567,3930,11401,6033
1003,8961,Changjiang Institute of Technology / 长江工程职业技术学院,,15647,5312,11401,6033
1004,8969,Jingchu University of Technology / 荆楚理工学院,,12149,5545,11401,6033
1005,8969,Sichuan Electromechanical Institute of Vocation and Technology / 四川机电职业技术学院,,9059,5730,11401,6033
1006,8976,(1) Suzhou Art & Design Technology Institute / 苏州工艺美术职业技术学院,,11944,5566,11401,6033
1007,8976,Guangzhou Open University / 广州市广播电视大学,,11520,5602,11401,6033
1008,8982,Xianda College of Economics & Humanities Shanghai International Studies University / 上海外国语大学贤达经济人文学院,,6751,5900,11401,6033
1009,8982,Anqing Vocational & Technical College / 安庆职业技术学院,,16670,5287,11401,6033
1010,8995,Inner Mongolia University of Finance & Economics / 内蒙古财经大学,,6987,5894,11401,6033
1011,8995,Anhui Business Vocational College / 安徽工商职业学院,,12203,5582,11401,6033
1012,8995,Shangrao Vocational & Technical College / 上饶职业技术学院,,17048,5277,11401,6033
1013,9004,Shaanxi Railway Institute / 陕西铁路工程职业技术学院,,9025,5785,11401,6033
1014,9015,Shandong Foreign Trade Vocational College / 山东外贸职业学院,,14865,5425,11401,6033
1015,9026,Hubei Water Resources Technical College / 湖北水利水电职业技术学院,,17213,5303,11401,6033
1016,9026,Sichuan Vocational College of Chemical Technology / 四川化工职业技术学院,,9520,5786,11401,6033
1017,9026,Sichuan College of Traditional Chinese Medicine / 四川中医药高等专科学校,,12345,5611,11401,6033
1018,9026,Jiyuan Vocational & Technical College / 济源职业技术学院,,8363,5845,11401,6033
1019,9032,Shanghai Vocational College of Agriculture and Forestry / 上海农林职业技术学院,,9040,5817,11401,6033
1020,9038,Shaanxi Industrial Technology / 陕西国防工业职业技术学院,,5492,6110,11401,6033
1021,9038,Hebei Institute of Mechinery Electricity / 河北机电职业技术学院,,12587,5628,11401,6033
1022,9038,Xinjiang Vocational University / 新疆职业大学,,19176,5188,11401,6033
1023,9044,Chongqing Three Gorges University / 重庆三峡学院,,9493,5811,11401,6033
1024,9044,Shandong Labor Vocational & Technical College / 山东劳动职业技术学院,,13289,5589,11401,6033
1025,9044,(3) Chengdu Institute Sichuan International Studies University / 四川外国语大学成都学院,,19690,5170,11401,6033
1026,9052,(3) China University of Mining and Technology Yinchuan College / 中国矿业大学银川学院,,14019,5548,11401,6033
1027,9052,Qiannan Medical College for Nationalities / 黔南民族医学高等专科学校,,13347,5607,11401,6033
1028,9062,Quanzhou Huaguang Vocational College / 泉州华光职业学院,,6811,6026,11401,6033
1029,9062,Fujian Commercial College / 福建商学院,,8509,5901,11401,6033
1030,9068,Jiangxi Vocational & Technical College of Information Application / 江西信息应用职业技术学院,,7918,5946,11401,6033
1031,9068,Hubei Land Resources College / 湖北国土资源职业学院,,12967,5642,11401,6033
1032,9068,Hebei Radio and TV University / 河北广播电视大学,,9268,5868,11401,6033
1033,9068,National Academy of Education Administration / 国家教育行政学院,,25102,4764,11401,6033
1034,9080,Jinan Vocational College / 济南职业学院,,11358,5745,11401,6033
1035,9080,Guangdong Polytechnic Institute / 广东理工职业学院,,10632,5797,11401,6033
1036,9089,Jiangxi College of Traditional Chinese Medicine / 江西中医药高等专科学校,,12095,5721,11401,6033
1037,9089,Meizhouwan Vocational Technology College / 湄洲湾职业技术学院,,8125,5964,11401,6033
1038,9095,Tianjin University of Commerce Bousted College / 天津商业大学宝德学院,,13347,5650,11401,6033
1039,9095,Heze Medical College / 菏泽医学专科学校,,12064,5725,11401,6033
1040,9095,Shandong Foreign Languages Vocational College / 山东外国语职业学院,,7764,6002,11401,6033
1041,9102,Shanghai Economic Management College / 中共上海市委党校第五分校 上海行政学院第五分院 上海市经济管理干部学院,,11514,5777,11401,6033
1042,9102,Tianjin Metallurgical Vocation Technology Institute / 天津冶金职业技术学院,,14548,5585,11401,6033
1043,9105,Yuncheng Kindergarten Teachers College / 运城幼儿师范高等专科学校,,13166,5686,11401,6033
1044,9105,Tianjin Chengjian University / 天津城建大学,,9590,8772,9911,6033
1045,9105,Lijiang Teachers College / 丽江师范高等专科学校,,15241,5543,11401,6033
1046,9105,Zhengzhou Chenggong University of Finance and Economics / 郑州成功财经学院,,11971,5749,11401,6033
1047,9105,Cangzhou Medical College / 沧州医学高等专科学校,,15151,5544,11401,6033
1048,9118,Guangxi Electrical Polytechnic Institute / 广西电力职业技术学院,,10718,5835,11401,6033
1049,9118,Xiantao Vocational College / 仙桃职业学院,,11497,5799,11401,6033
1050,9118,Beijing Vocational College of Labour and Social Security / 北京劳动保障职业学院,,16132,5494,11401,6033
1051,9123,Tianjin Bohai Vocational Technical College / 天津渤海职业技术学院,,23904,4937,11401,6033
1052,9123,Yongzhou Vocational Technical College / 永州职业技术学院,,6170,6170,11401,6033
1053,9123,(3) Institute of Technology East China Jiao tong University / 华东交通大学理工学院,,13917,5651,11401,6033
